nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Acta Consejo Académico 267-20,2020-10-29,Evaluación curricular,Posgrado,,Administración,"El MBA en línea se dictará en español lo que permitirá atraer al mercado latinoamericano, puesto que en la actualidad la oferta en este idioma es baja. Para el MBA tiempo parcial se ofrecerá un portafolio de cursos en inglés."
Acta Consejo Académico 267-20,2020-10-29,Perfil de estudiantes,Posgrado,Estudiantes,Administración,"Información general de la reforma a los MBA presenciales:

•	MBA Tiempo Parcial: El egresado es un líder responsable, innovador y con perspectiva internacional que integra diferentes áreas del conocimiento en administración y toma decisiones que permiten la generación de valor económico, social y ambiental para el desarrollo de organizaciones en entornos complejos y dinámicos. Tendrá una duración de 18 meses y un total de 40 créditos. El aprendizaje estará basado en proyectos y contará con una semana internacional.  
•	MBA Ejecutivo: El egresado es un líder innovador que asume su responsabilidad para transformar las organizaciones y la sociedad a través de la creación y la apropiación de conocimiento en administración. Crea una visión global y toma decisiones informadas en entornos complejos e inciertos. Extiende y gestiona redes internas y externas para proyectar su organización hacia el futuro. Tendrá una duración de 18 meses, un total de 38 créditos y 16% de aprendizaje basado en proyectos. Contará con dos semanas internacionales.  "
Acta Consejo Académico 267-20,2020-10-29,Oferta virtual,Posgrado,Estudiantes,Administración,"Información general del nuevo MBA en línea:

Este programa contará con el apoyo de Emeritus. Sobresaldrá por su altísima calidad, será 100% en línea y estará fundamentado en la flexibilidad para que los procesos de aprendizaje sean modulares. Con esto se espera que el programa no se venda como un todo, sino que partes de él puedan ofrecerse al mercado de modo que garantice más flujo de caja y mejore su posicionamiento. Esto quiere decir que un estudiante puede tomar un curso o un conjunto de cursos que le permitirán completar su portafolio para llegar a la titulación del MBA en línea. El programa también tiene un método centrado en el participante, así como un mayor alcance e impacto en el país y en la región."
Acta Consejo Académico 267-20,2020-10-29,Admisión,Posgrado,Estudiantes,Administración,"Con respecto a la evolución de los estudiantes se hizo un análisis muy conservador en los tres programas. En el caso del MBA Tiempo Parcial hubo un crecimiento inesperado dadas las condiciones de admisión en el marco de la pandemia por la Covid-19. En los años posteriores, se espera un comportamiento similar al histórico, antes de 2020, tanto en el MBA Tiempo Parcial como en el MBA Ejecutivo. Para el MBA en línea, que iniciaría en el segundo semestre de 2021, se proyecta un crecimiento progresivo en la población para llegar a un total de 416 estudiantes en 2025 entre las dos cohortes. "
Acta Consejo Académico 267-20,2020-10-29,Evaluación curricular,Posgrado,,Administración,"Cronograma de los programas de MBA para 2021:
Los primeros cursos del MBA en línea se están diseñando actualmente y se pretende enviar lo más pronto posible la solicitud de registro calificado al Ministerio de Educación, para empezar a ofrecerlo en agosto/septiembre de 2021. Del mismo modo, se proyecta que el MBA Tiempo Parcial reformado inicie sus actividades en agosto de 2021 y el MBA Ejecutivo reformado en enero de 2022."
Acta Consejo Académico 267-20,2020-10-29,Evaluación curricular,Posgrado,,Administración,"Los miembros del Consejo Académico dieron su visto bueno a la reforma de los planes de estudios de la Maestría en Administración relacionados con la reducción en su número de créditos, a establecer una duración de 3 semestres más un periodo intersemestral y a tener una periodicidad de admisión semestral. También dio su visto bueno a los correspondientes planes de transición."
Acta Consejo Académico 267-20,2020-10-29,Infraestructura,,,Ciencias,"El decano de Ciencias, Ferney Rodríguez, explicó que como consecuencia de la situación desatada por la Covid-19, su facultad diseñó un modelo para optimizar la presencialidad en el campus, por el alto volumen de estudiantes de primer año que recibe Ciencias, en especial los provenientes de la facultad de Ingeniería. Sin embargo, luego de explicarle el modelo a la Vicerrectora Académica, se llegó a la conclusión de extenderlo a toda la Universidad para que funcionara como un mecanismo de confianza y seguridad para todos. Explicó entonces que este trabajo se adelantó en compañía del profesor Juan Pablo Mallarino, coordinador del Centro de Computo de la Facultad de Ciencias, quien expuso los detalles del modelo que se piloteará en el periodo académico 2020-20 y con seguridad se ejecutará en 2021-10."
Acta Consejo Académico 267-20,2020-10-29,Infraestructura,,"Estudiantes,Profesores",Ciencias,"Conclusiones: 

•	Las consideraciones permiten una selección de estudiantes manteniendo el máximo de asistencia con un número óptimo de estudiantes.
•	Al rotar la población se tiene el potencial de disminuir considerablemente la población en alto riesgo. En el peor de los casos el 50% de la población se contagiaría.
•	Del mapa completo de posibles contactos de la comunidad se pueden identificar individuos o clústeres con un mayor grado de exposición. Estos serían candidatos idóneos para tamizaje de control (piloto para el próximo semestre).
•	Con ese conocimiento ex-ante se tiene la capacidad de tomar acciones estratégicas que favorezcan el distanciamiento social y el auto-cuidado en las áreas comunes y pasillos.
•	Se puede generar una infografía de cada clase para los profesores y estudiantes generando confianza mientras brindamos seguridad a la comunidad uniandina.
•	El modelo se construye día a día, con lo cual tiene la capacidad de adaptarse a cualquier cambio."
Acta Consejo Académico 267-20,2020-10-29,Ajustes Administrativos,,,,"El Rector comentó que el vicerrector de Servicios y Sostenibilidad, Oscar Pardo, le había solicitado no tener su nombre en cuenta para la renovación en el cargo, porque quería retomar sus actividades académicas en la facultad de Administración de las que había estado alejado por un buen tiempo. Luego de conversar sobre los retos y preocupaciones del corto y mediano plazo, el Comité Directivo decidió nombrar a Eduardo Behrentz en esa vicerrectoría a partir del 6 de noviembre de 2020. Explicó que luego de terminar el PDI, y teniendo claras las metas y proyectos de la Universidad, se está planteando repensar la estructura organizacional a nivel de las vicerrectorías, pues un tema trascendental como la diversificación de ingresos ha estado disperso entre ellas y se hace necesario concentrarlo en una sola.  "
Acta Consejo Académico 267-20,2020-10-29,Informe de gestión,,,,"El vicerrector de Servicios y Sostenibilidad, Óscar Pardo, presentó el informe de gestión de su vicerrectoría. Afirmó que tras su renuncia deja un equipo consolidado, con las labores de gerencia, objetivos y metas claras. Agregó que, de acuerdo con su enfoque académico y los conocimientos adquiridos en su doctorado, quería concentrarse en temas de gobierno corporativo, planeación subregional y regionalización, razones por las que decidió retomar labores académicas en la Facultad de Administración."
Acta Consejo Académico 267-20,2020-10-29,"Informe de gestión,Infraestructura",,,,"•	Se realizó la compra de energía en el mercado no regulado.
•	Se instalaron 200 paneles fotovoltaícos en el edificio Santo Domingo
•	Se realizó un respaldo del sistema energético lo que ha permitido obtener pagos por cobertura de riesgo en energía de aproximadamente 200 millones al año. 
•	Se llevó a cabo el plan de manejo de vertimientos."
Acta Consejo Académico 267-20,2020-10-29,"Informe de gestión,Fenicia",,,,•	Se obtuvo el premio APA para el proyecto de renovación urbana de Fenicia
Acta Consejo Académico 267-20,2020-10-29,"Informe de gestión,Infraestructura",,,,•	Se obtuvo la certificación LEDD Silver para la fase 1 del Centro Cívico Universitario. 
Acta Consejo Académico 267-20,2020-10-29,"Informe de gestión,Fenicia",,,,"•	Se avanzó en el fortalecimiento del convenio Enel Urban Futurability, que dispondrá una gran cantidad de recursos para el proyecto Progresa Fenicia. "
Acta Consejo Académico 267-20,2020-10-29,"Informe de gestión,Bienestar",,Egresados,,•	Se adelantó con éxito la campaña Positivo para Solidaridad junto con la Vicerrectoría de Desarrollo y Egresados.
Acta Consejo Académico 267-20,2020-10-29,"Informe de gestión,Infraestructura",,,,•	Se asumió la responsabilidad de convertir el campus Uniandes en un campus sostenible.
